example_id,split,source,target,serialization,group_id,augmentation_index
train-001005882,train,c1cccc2c1OC(c1ccccc1)C(NC(=O)C(N)c1ccc(F)cc1)C(=O)N2.ClCCl.C1(CC(=O)O)CCCCC1.n1nn(O)c2ccccc12,c1cccc2c1OC(c1ccccc1)C(NC(=O)C(NC(=O)CC1CCCCC1)c1ccc(F)cc1)C(=O)N2,r_smiles,train-group-000201176,2
train-001005883,train,c1cccc2nnn(O)c12.C1CCCC(CC(=O)O)C1.ClCCl.c12ccccc1OC(c1ccccc1)C(NC(=O)C(N)c1ccc(F)cc1)C(=O)N2,c12ccccc1OC(c1ccccc1)C(NC(=O)C(NC(=O)CC1CCCCC1)c1ccc(F)cc1)C(=O)N2,r_smiles,train-group-000201176,3
train-001005884,train,n1nc2ccccc2n1O.c1cc(F)ccc1C(N)C(=O)NC1C(=O)Nc2ccccc2OC1c1ccccc1.C1CCCCC1CC(=O)O.ClCCl,c1cc(F)ccc1C(NC(=O)CC1CCCCC1)C(=O)NC1C(=O)Nc2ccccc2OC1c1ccccc1,r_smiles,train-group-000201176,4
train-000182635,train,O=C(O)CNC(=O)OCc1ccccc1.CCN(CC)CC.C1CCOC1.NC(=O)C1CCNCC1.CC(C)COC(=O)Cl,C(=O)(CNC(=O)OCc1ccccc1)N1CCC(C(N)=O)CC1,r_smiles,train-group-000036527,0
train-000182636,train,C(C)N(CC)CC.N(CC(=O)O)C(=O)OCc1ccccc1.CC(C)COC(=O)Cl.C1CCOC1.C1(C(N)=O)CCNCC1,N(CC(=O)N1CCC(C(N)=O)CC1)C(=O)OCc1ccccc1,r_smiles,train-group-000036527,1
train-000182637,train,C1CNCCC1C(N)=O.c1cccc(COC(=O)NCC(=O)O)c1.CCN(CC)CC.C1CCCO1.O(CC(C)C)C(=O)Cl,c1cccc(COC(=O)NCC(=O)N2CCC(C(N)=O)CC2)c1,r_smiles,train-group-000036527,2
train-000182638,train,C(OC(=O)NCC(=O)O)c1ccccc1.N1CCC(C(N)=O)CC1.C1CCCO1.CCN(CC)CC.C(=O)(Cl)OCC(C)C,C(OC(=O)NCC(=O)N1CCC(C(N)=O)CC1)c1ccccc1,r_smiles,train-group-000036527,3
train-000182639,train,C(OC(=O)Cl)C(C)C.C(C)N(CC)CC.OC(=O)CNC(=O)OCc1ccccc1.C1CCCO1.C(N)(=O)C1CCNCC1,O=C(CNC(=O)OCc1ccccc1)N1CCC(C(N)=O)CC1,r_smiles,train-group-000036527,4
train-000625025,train,CCOC(C)=O.COc1cc([N+](=O)[O-])c(O)cc1C,COc1cc(N)c(O)cc1C,r_smiles,train-group-000125005,0
train-000625026,train,O=[N+]([O-])c1cc(OC)c(C)cc1O.C(C)OC(C)=O,Nc1cc(OC)c(C)cc1O,r_smiles,train-group-000125005,1
train-000625027,train,COc1cc([N+](=O)[O-])c(O)cc1C.C(C)OC(C)=O,COc1cc(N)c(O)cc1C,r_smiles,train-group-000125005,2
train-000625028,train,c1c(OC)c(C)cc(O)c1[N+](=O)[O-].O=C(C)OCC,c1c(N)c(O)cc(C)c1OC,r_smiles,train-group-000125005,3
train-000625029,train,Cc1cc(O)c([N+](=O)[O-])cc1OC.O=C(C)OCC,Cc1cc(O)c(N)cc1OC,r_smiles,train-group-000125005,4
train-000052465,train,CI.[K+].CC(C)(C)[O-].C(=Nc1ncc[nH]1)c1ccccc1.CN(C)C=O,C(=Nc1nccn1C)c1ccccc1,r_smiles,train-group-000010493,0
train-000052466,train,IC.CC(C)(C)[O-].O=CN(C)C.[K+].c1cnc(N=Cc2ccccc2)[nH]1,c1cn(C)c(N=Cc2ccccc2)n1,r_smiles,train-group-000010493,1
train-000052467,train,c1cccc(C=Nc2ncc[nH]2)c1.IC.CC(C)(C)[O-].[K+].N(C)(C)C=O,c1cccc(C=Nc2nccn2C)c1,r_smiles,train-group-000010493,2
train-000052468,train,CI.[K+].C(=O)N(C)C.[nH]1ccnc1N=Cc1ccccc1.CC(C)(C)[O-],n1(C)ccnc1N=Cc1ccccc1,r_smiles,train-group-000010493,3
train-000052469,train,O=CN(C)C.[K+].c1cccc(C=Nc2ncc[nH]2)c1.CC(C)(C)[O-].IC,c1cccc(C=Nc2nccn2C)c1,r_smiles,train-group-000010493,4
train-000462415,train,O.[Li+].C1CCOC1.O.COC(=O)C1(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1.[OH-].CO,O=C(O)C1(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,r_smiles,train-group-000092483,0
train-000462416,train,O.c1cc(-c2ccccc2)ccc1NC(=O)C1(C(=O)OC)CC1.C1CCCO1.O.[OH-].[Li+].CO,c1cc(-c2ccccc2)ccc1NC(=O)C1(C(=O)O)CC1,r_smiles,train-group-000092483,1
train-000462417,train,[OH-].O.O.OC.C1(C(=O)Nc2ccc(-c3ccccc3)cc2)(C(=O)OC)CC1.[Li+].C1CCCO1,C1(C(=O)O)(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,r_smiles,train-group-000092483,2
train-000462418,train,O.[OH-].CO.O.c1ccc(-c2ccc(NC(=O)C3(C(=O)OC)CC3)cc2)cc1.O1CCCC1.[Li+],c1ccc(-c2ccc(NC(=O)C3(C(=O)O)CC3)cc2)cc1,r_smiles,train-group-000092483,3
train-000462419,train,O.O.COC(=O)C1(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1.CO.[OH-].[Li+].C1CCCO1,O=C(O)C1(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,r_smiles,train-group-000092483,4
train-000756895,train,O.CCN=C=NCCCN(C)C.NCc1ccc(OC(F)(F)F)cc1.CN(C)C=O.On1nnc2ccccc21.Cl.CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)C(C(=O)O)C1,CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)C(C(=O)NCc2ccc(OC(F)(F)F)cc2)C1,r_smiles,train-group-000151379,0
train-000756896,train,c12ccccc1n(O)nn2.O.Cl.FC(F)(F)Oc1ccc(CN)cc1.N1(S(=O)(=O)c2ccc(C3CC3)cc2)CCN(C(=O)OC(C)(C)C)CC1C(=O)O.CN(C)CCCN=C=NCC.O=CN(C)C,N1(S(=O)(=O)c2ccc(C3CC3)cc2)CCN(C(=O)OC(C)(C)C)CC1C(=O)NCc1ccc(OC(F)(F)F)cc1,r_smiles,train-group-000151379,1
train-000756897,train,FC(F)(F)Oc1ccc(CN)cc1.CN(C)C=O.Cl.O.C(C)N=C=NCCCN(C)C.CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)C(C(=O)O)C1.n1(O)nnc2ccccc21,CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)C(C(=O)NCc2ccc(OC(F)(F)F)cc2)C1,r_smiles,train-group-000151379,2
train-000756898,train,c1(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2C(=O)O)ccc(C2CC2)cc1.N(=C=NCCCN(C)C)CC.CN(C)C=O.c1cccc2nnn(O)c12.c1(CN)ccc(OC(F)(F)F)cc1.O.Cl,c1(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2C(=O)NCc2ccc(OC(F)(F)F)cc2)ccc(C2CC2)cc1,r_smiles,train-group-000151379,3
train-000756899,train,FC(F)(F)Oc1ccc(CN)cc1.c1ccc2nnn(O)c2c1.C(=O)N(C)C.O(C(=O)N1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)C(C(=O)O)C1)C(C)(C)C.Cl.O.N(=C=NCCCN(C)C)CC,O(C(=O)N1CCN(S(=O)(=O)c2ccc(C3CC3)cc2)C(C(=O)NCc2ccc(OC(F)(F)F)cc2)C1)C(C)(C)C,r_smiles,train-group-000151379,4
train-000781430,train,O=C(O)c1scc2c1nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1.NCCO,O=C(O)c1scc2c1nc(C(=O)O)n2Cc1cc(-c2ccc(Cl)s2)on1,r_smiles,train-group-000156286,0
train-000781431,train,C(N)CO.c1sc(C(=O)O)c2nc(C(=O)NC3CCN(C4CC4)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c12,c1sc(C(=O)O)c2nc(C(=O)O)n(Cc3cc(-c4ccc(Cl)s4)on3)c12,r_smiles,train-group-000156286,1
train-000781432,train,NCCO.s1cc2c(nc(C(=O)NC3CCN(C4CC4)CC3)n2Cc2cc(-c3ccc(Cl)s3)on2)c1C(=O)O,s1cc2c(nc(C(=O)O)n2Cc2cc(-c3ccc(Cl)s3)on2)c1C(=O)O,r_smiles,train-group-000156286,2
train-000781433,train,C(N)CO.N1(C2CC2)CCC(NC(=O)c2nc3c(C(=O)O)scc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,C(=O)(O)c1nc2c(C(=O)O)scc2n1Cc1cc(-c2ccc(Cl)s2)on1,r_smiles,train-group-000156286,3
train-000781434,train,NCCO.C1CC1N1CCC(NC(=O)c2nc3c(C(=O)O)scc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,C(=O)(O)c1nc2c(C(=O)O)scc2n1Cc1cc(-c2ccc(Cl)s2)on1,r_smiles,train-group-000156286,4
train-001302055,train,Cc1ccccc1Br.O.COc1ccc(S(=O)(=O)[O-])c(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CC(=O)[O-].O=C([O-])[O-].CC(=O)[O-].[Pd+2].Cc1cccc(C)c1B(O)O.[K+].[Na+].[K+],Cc1cccc(C)c1-c1ccccc1C,r_smiles,train-group-000260411,0
train-001302056,train,c1cc(C)c(B(O)O)c(C)c1.[K+].[Na+].C1CCCC(P(c2ccccc2-c2c(OC)ccc(S(=O)(=O)[O-])c2OC)C2CCCCC2)C1.O.[Pd+2].CC(=O)[O-].C(=O)([O-])[O-].[K+].[O-]C(C)=O.c1(C)ccccc1Br,c1cc(C)c(-c2ccccc2C)c(C)c1,r_smiles,train-group-000260411,1
train-001302057,train,O.[Na+].CC(=O)[O-].[K+].COc1ccc(S(=O)(=O)[O-])c(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.C(=O)([O-])[O-].[Pd+2].[O-]C(C)=O.[K+].c1cccc(Br)c1C.OB(O)c1c(C)cccc1C,c1(-c2ccccc2C)c(C)cccc1C,r_smiles,train-group-000260411,2
train-001302058,train,[Na+].[K+].c1ccc(Br)c(C)c1.[O-]C(C)=O.[Pd+2].[O-]C(C)=O.C(=O)([O-])[O-].[K+].O.C1CCCC(P(c2ccccc2-c2c(OC)ccc(S(=O)(=O)[O-])c2OC)C2CCCCC2)C1.c1ccc(C)c(B(O)O)c1C,c1ccc(C)c(-c2ccccc2C)c1C,r_smiles,train-group-000260411,3
train-001302059,train,[Pd+2].CC(=O)[O-].c1cccc(Br)c1C.[Na+].OB(O)c1c(C)cccc1C.[K+].[O-]C(=O)[O-].O.[K+].c1cccc(-c2c(OC)ccc(S(=O)(=O)[O-])c2OC)c1P(C1CCCCC1)C1CCCCC1.C(C)(=O)[O-],c1(-c2ccccc2C)c(C)cccc1C,r_smiles,train-group-000260411,4
train-001090685,train,C1COCCO1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.[Cl-].CC1C(Nc2cnn(C3CCCCO3)c(=O)c2Br)CC2CC1C2(C)C.[Pd].[NH4+].[Pd].O=C(C=Cc1ccccc1)C=Cc1ccccc1.[K+].O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[OH-].O,CC1C(Nc2cnn(C3CCCCO3)c(=O)c2O)CC2CC1C2(C)C,r_smiles,train-group-000218137,0
train-001090686,train,[OH-].O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd].C(C)(C)c1cc(C(C)C)cc(C(C)C)c1-c1ccccc1P(C(C)(C)C)C(C)(C)C.O.C1C(Nc2cnn(C3CCCCO3)c(=O)c2Br)C(C)C2CC1C2(C)C.[Cl-].C1COCCO1.c1ccccc1C=CC(=O)C=Cc1ccccc1.C(=Cc1ccccc1)C(=O)C=Cc1ccccc1.[NH4+].[K+],C1C(Nc2cnn(C3CCCCO3)c(=O)c2O)C(C)C2CC1C2(C)C,r_smiles,train-group-000218137,1
train-001090687,train,[NH4+].[K+].C1COCCO1.N(c1cnn(C2CCCCO2)c(=O)c1Br)C1CC2CC(C1C)C2(C)C.[OH-].[Cl-].c1ccc(C=CC(=O)C=Cc2ccccc2)cc1.c1(C=CC(=O)C=Cc2ccccc2)ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd].CC(C)(C)P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)C(C)(C)C.O,N(c1cnn(C2CCCCO2)c(=O)c1O)C1CC2CC(C1C)C2(C)C,r_smiles,train-group-000218137,2
train-001090688,train,[Pd].[Pd].[K+].CC(C)(C)P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)C(C)(C)C.[OH-].[NH4+].C1CCC(n2ncc(NC3CC4CC(C3C)C4(C)C)c(Br)c2=O)OC1.O1CCOCC1.C(=Cc1ccccc1)C(=O)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.c1ccc(C=CC(=O)C=Cc2ccccc2)cc1.[Cl-].O,C1CCC(n2ncc(NC3CC4CC(C3C)C4(C)C)c(O)c2=O)OC1,r_smiles,train-group-000218137,3
train-001090689,train,c1ccc(C=CC(=O)C=Cc2ccccc2)cc1.c1ccc(C=CC(=O)C=Cc2ccccc2)cc1.C1COCCO1.[Pd].[K+].c1ccccc1C=CC(=O)C=Cc1ccccc1.[Pd].c1c(C(C)C)cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c1C(C)C.[OH-].C1CCCOC1n1ncc(NC2CC3CC(C2C)C3(C)C)c(Br)c1=O.O.[Cl-].[NH4+],C1CCCOC1n1ncc(NC2CC3CC(C2C)C3(C)C)c(O)c1=O,r_smiles,train-group-000218137,4
train-000564260,train,CCO.CCOC(=O)c1cc(-c2ccccc2)sc1Cl.[Na+].[OH-],O=C(O)c1cc(-c2ccccc2)sc1Cl,r_smiles,train-group-000112852,0
train-000564261,train,C(=O)(OCC)c1cc(-c2ccccc2)sc1Cl.[OH-].OCC.[Na+],C(=O)(O)c1cc(-c2ccccc2)sc1Cl,r_smiles,train-group-000112852,1
train-000564262,train,CCO.c1(-c2cc(C(=O)OCC)c(Cl)s2)ccccc1.[Na+].[OH-],c1(-c2cc(C(=O)O)c(Cl)s2)ccccc1,r_smiles,train-group-000112852,2
train-000564263,train,[Na+].c1c(-c2ccccc2)sc(Cl)c1C(=O)OCC.C(C)O.[OH-],c1c(-c2ccccc2)sc(Cl)c1C(=O)O,r_smiles,train-group-000112852,3
train-000564264,train,C(=O)(OCC)c1cc(-c2ccccc2)sc1Cl.CCO.[Na+].[OH-],C(=O)(O)c1cc(-c2ccccc2)sc1Cl,r_smiles,train-group-000112852,4
train-000320325,train,N#C[Cu].C1CCOC1.[Cu]I.Cc1cc(I)cc2c(=O)oc(-c3cc(Cl)nn3-c3ncccc3Cl)nc12.CCOC(C)=O,Cc1cc(C#N)cc2c(=O)oc(-c3cc(Cl)nn3-c3ncccc3Cl)nc12,r_smiles,train-group-000064065,0
train-000320326,train,c1c(Cl)nn(-c2ncccc2Cl)c1-c1nc2c(C)cc(I)cc2c(=O)o1.O1CCCC1.CC(=O)OCC.I[Cu].N#C[Cu],c1c(Cl)nn(-c2ncccc2Cl)c1-c1nc2c(C)cc(C#N)cc2c(=O)o1,r_smiles,train-group-000064065,1
train-000320327,train,[Cu]I.C(C)(=O)OCC.C1CCOC1.n1cccc(Cl)c1-n1nc(Cl)cc1-c1nc2c(C)cc(I)cc2c(=O)o1.C(#N)[Cu],n1cccc(Cl)c1-n1nc(Cl)cc1-c1nc2c(C)cc(C#N)cc2c(=O)o1,r_smiles,train-group-000064065,2
train-000320328,train,C1CCOC1.[Cu]I.c1ccnc(-n2nc(Cl)cc2-c2nc3c(C)cc(I)cc3c(=O)o2)c1Cl.C(C)OC(C)=O.N#C[Cu],c1ccnc(-n2nc(Cl)cc2-c2nc3c(C)cc(C#N)cc3c(=O)o2)c1Cl,r_smiles,train-group-000064065,3
train-000320329,train,C1CCCO1.n1cccc(Cl)c1-n1nc(Cl)cc1-c1nc2c(C)cc(I)cc2c(=O)o1.O(CC)C(C)=O.[Cu]I.[Cu]C#N,n1cccc(Cl)c1-n1nc(Cl)cc1-c1nc2c(C)cc(C#N)cc2c(=O)o1,r_smiles,train-group-000064065,4
train-001667440,train,C1CCOC1.[C].CCO.[Pd].Cc1ccc(-c2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCOc2ncc(C=Cc3ccccc3)cn2)cc1,Cc1ccc(-c2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCOc2ncc(CCc3ccccc3)cn2)cc1,r_smiles,train-group-000333488,0
train-001667441,train,[Pd].n1cc(C=Cc2ccccc2)cnc1OCCOc1ncnc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1-c1ccc(C)cc1.[C].CCO.C1CCCO1,n1cc(CCc2ccccc2)cnc1OCCOc1ncnc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1-c1ccc(C)cc1,r_smiles,train-group-000333488,1
train-001667442,train,[Pd].c1ccccc1C=Cc1cnc(OCCOc2ncnc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c2-c2ccc(C)cc2)nc1.C(C)O.O1CCCC1.[C],c1ccccc1CCc1cnc(OCCOc2ncnc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c2-c2ccc(C)cc2)nc1,r_smiles,train-group-000333488,2
train-001667443,train,CC(C)(C)c1ccc(S(=O)(=O)Nc2ncnc(OCCOc3ncc(C=Cc4ccccc4)cn3)c2-c2ccc(C)cc2)cc1.[C].[Pd].C(C)O.C1CCOC1,CC(C)(C)c1ccc(S(=O)(=O)Nc2ncnc(OCCOc3ncc(CCc4ccccc4)cn3)c2-c2ccc(C)cc2)cc1,r_smiles,train-group-000333488,3
train-001667444,train,CC(C)(C)c1ccc(S(=O)(=O)Nc2ncnc(OCCOc3ncc(C=Cc4ccccc4)cn3)c2-c2ccc(C)cc2)cc1.C1CCOC1.OCC.[Pd].[C],CC(C)(C)c1ccc(S(=O)(=O)Nc2ncnc(OCCOc3ncc(CCc4ccccc4)cn3)c2-c2ccc(C)cc2)cc1,r_smiles,train-group-000333488,4
train-000165670,train,O.CC#N.Nc1ccc(F)cc1.Cc1ccc(S(=O)(=O)Cl)cc1.c1ccncc1,Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,r_smiles,train-group-000033134,0
train-000165671,train,c1cc(F)ccc1N.C(C)#N.O.c1(C)ccc(S(=O)(=O)Cl)cc1.c1ccccn1,c1(C)ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,r_smiles,train-group-000033134,1
train-000165672,train,O.O=S(=O)(Cl)c1ccc(C)cc1.N#CC.c1cc(F)ccc1N.c1ccccn1,O=S(=O)(Nc1ccc(F)cc1)c1ccc(C)cc1,r_smiles,train-group-000033134,2
train-000165673,train,O.c1(C)ccc(S(=O)(=O)Cl)cc1.N#CC.c1cc(F)ccc1N.c1ccncc1,c1(C)ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,r_smiles,train-group-000033134,3
train-000165674,train,c1cc(N)ccc1F.O.c1cc(S(=O)(=O)Cl)ccc1C.c1cccnc1.CC#N,c1cc(S(=O)(=O)Nc2ccc(F)cc2)ccc1C,r_smiles,train-group-000033134,4
train-002159175,train,Cl.CCOC(C)=O.CC(C)(C)C(=O)Cl.c1ccccc1.c1ccncc1.Nc1c(O)cc(Br)cc1C(=O)O,N(C(=O)C(C)(C)C)c1c(O)cc(Br)cc1C(=O)O,r_smiles,train-group-000431835,0
train-002159176,train,c1ccncc1.CC(C)(C)C(=O)Cl.O=C(C)OCC.O=C(O)c1cc(Br)cc(O)c1N.c1ccccc1.Cl,O=C(O)c1cc(Br)cc(O)c1NC(=O)C(C)(C)C,r_smiles,train-group-000431835,1
train-002159177,train,n1ccccc1.C(C)(=O)OCC.c1ccccc1.CC(C)(C)C(=O)Cl.c1(C(=O)O)cc(Br)cc(O)c1N.Cl,c1(C(=O)O)cc(Br)cc(O)c1NC(=O)C(C)(C)C,r_smiles,train-group-000431835,2
train-002159178,train,ClC(=O)C(C)(C)C.Brc1cc(O)c(N)c(C(=O)O)c1.Cl.c1cccnc1.C(C)OC(C)=O.c1ccccc1,Brc1cc(O)c(NC(=O)C(C)(C)C)c(C(=O)O)c1,r_smiles,train-group-000431835,3
train-002159179,train,O=C(C)OCC.Oc1cc(Br)cc(C(=O)O)c1N.n1ccccc1.c1ccccc1.Cl.CC(C)(C)C(=O)Cl,Oc1cc(Br)cc(C(=O)O)c1NC(=O)C(C)(C)C,r_smiles,train-group-000431835,4
train-001854600,train,O=C=Nc1cccc(F)c1.COc1ccc(N(C(=O)CN2C(=O)C(N)C(C)(C)Sc3ccccc32)C(C)C)cc1.ClCCl,COc1ccc(N(C(=O)CN2C(=O)C(NC(=O)Nc3cccc(F)c3)C(C)(C)Sc3ccccc32)C(C)C)cc1,r_smiles,train-group-000370920,0
train-001854601,train,CC(C)N(C(=O)CN1C(=O)C(N)C(C)(C)Sc2ccccc21)c1ccc(OC)cc1.C(Cl)Cl.c1(F)cccc(N=C=O)c1,CC(C)N(C(=O)CN1C(=O)C(NC(=O)Nc2cccc(F)c2)C(C)(C)Sc2ccccc21)c1ccc(OC)cc1,r_smiles,train-group-000370920,1
train-001854602,train,c1ccc2c(c1)SC(C)(C)C(N)C(=O)N2CC(=O)N(c1ccc(OC)cc1)C(C)C.N(=C=O)c1cccc(F)c1.ClCCl,c1ccc2c(c1)SC(C)(C)C(NC(=O)Nc1cccc(F)c1)C(=O)N2CC(=O)N(c1ccc(OC)cc1)C(C)C,r_smiles,train-group-000370920,2
train-001854603,train,C1(N)C(=O)N(CC(=O)N(c2ccc(OC)cc2)C(C)C)c2ccccc2SC1(C)C.ClCCl.N(=C=O)c1cccc(F)c1,C1(NC(=O)Nc2cccc(F)c2)C(=O)N(CC(=O)N(c2ccc(OC)cc2)C(C)C)c2ccccc2SC1(C)C,r_smiles,train-group-000370920,3
train-001854604,train,c1cccc2c1SC(C)(C)C(N)C(=O)N2CC(=O)N(c1ccc(OC)cc1)C(C)C.ClCCl.O=C=Nc1cccc(F)c1,c1cccc2c1SC(C)(C)C(NC(=O)Nc1cccc(F)c1)C(=O)N2CC(=O)N(c1ccc(OC)cc1)C(C)C,r_smiles,train-group-000370920,4
train-001730545,train,c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[K+].C1COCCO1.O.O=C([O-])[O-].CC(C)(C)OC(=O)NCC(Cc1ccccc1)NC(=O)c1cc(Br)sc1-c1ccoc1.[K+].Cn1nccc1B1OCC(C)(C)CO1,CC(C)(C)OC(=O)NCC(Cc1ccccc1)NC(=O)c1cc(-c2ccnn2C)sc1-c1ccoc1,r_smiles,train-group-000346109,0
train-001730546,train,c1cocc1-c1sc(Br)cc1C(=O)NC(CNC(=O)OC(C)(C)C)Cc1ccccc1.O.[K+].C(=O)([O-])[O-].c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[K+].Cn1nccc1B1OCC(C)(C)CO1.C1COCCO1,c1cocc1-c1sc(-c2ccnn2C)cc1C(=O)NC(CNC(=O)OC(C)(C)C)Cc1ccccc1,r_smiles,train-group-000346109,1
train-001730547,train,[K+].C1COCCO1.[O-]C(=O)[O-].c1occc1-c1sc(Br)cc1C(=O)NC(CNC(=O)OC(C)(C)C)Cc1ccccc1.c1ccccc1[P](c1ccccc1)(c1ccccc1)[Pd]([P](c1ccccc1)(c1ccccc1)c1ccccc1)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1.O.[K+].n1ccc(B2OCC(C)(C)CO2)n1C,c1occc1-c1sc(-c2ccnn2C)cc1C(=O)NC(CNC(=O)OC(C)(C)C)Cc1ccccc1,r_smiles,train-group-000346109,2
train-001730548,train,O1CCOCC1.c1cc(-c2sc(Br)cc2C(=O)NC(CNC(=O)OC(C)(C)C)Cc2ccccc2)co1.O.c1ccccc1[P](c1ccccc1)(c1ccccc1)[Pd]([P](c1ccccc1)(c1ccccc1)c1ccccc1)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1.[K+].[K+].[O-]C(=O)[O-].c1cc(B2OCC(C)(C)CO2)n(C)n1,c1cc(-c2sc(-c3ccnn3C)cc2C(=O)NC(CNC(=O)OC(C)(C)C)Cc2ccccc2)co1,r_smiles,train-group-000346109,3
train-001730549,train,O.C1COCCO1.[K+].c1cc(B2OCC(C)(C)CO2)n(C)n1.c1cccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)c1.c1ccc(CC(CNC(=O)OC(C)(C)C)NC(=O)c2cc(Br)sc2-c2ccoc2)cc1.O=C([O-])[O-].[K+],c1ccc(CC(CNC(=O)OC(C)(C)C)NC(=O)c2cc(-c3ccnn3C)sc2-c2ccoc2)cc1,r_smiles,train-group-000346109,4
train-000721890,train,C[O-].[Na+].Cc1cc(-c2cc3ncccc3c(Cl)n2)ccc1N(C)C.CC(=O)N(C)C,Cc1cc(-c2cc3ncccc3c(OC)n2)ccc1N(C)C,r_smiles,train-group-000144378,0
train-000721891,train,[Na+].C(C)(=O)N(C)C.c1c(-c2ccc(N(C)C)c(C)c2)nc(Cl)c2cccnc12.C[O-],c1c(-c2ccc(N(C)C)c(C)c2)nc(OC)c2cccnc12,r_smiles,train-group-000144378,1
train-000721892,train,[Na+].O=C(C)N(C)C.n1cccc2c(Cl)nc(-c3ccc(N(C)C)c(C)c3)cc12.C[O-],n1cccc2c(OC)nc(-c3ccc(N(C)C)c(C)c3)cc12,r_smiles,train-group-000144378,2
train-000721893,train,CN(C)C(C)=O.[Na+].Cc1cc(-c2cc3ncccc3c(Cl)n2)ccc1N(C)C.C[O-],Cc1cc(-c2cc3ncccc3c(OC)n2)ccc1N(C)C,r_smiles,train-group-000144378,3
train-000721894,train,[Na+].C[O-].n1cccc2c(Cl)nc(-c3ccc(N(C)C)c(C)c3)cc12.CC(=O)N(C)C,n1cccc2c(OC)nc(-c3ccc(N(C)C)c(C)c3)cc12,r_smiles,train-group-000144378,4
train-000494775,train,COC(=O)c1cc(S(C)(=O)=O)c(Nc2ccc(S(F)(F)(F)(F)F)cc2)cc1C.O.[Na+].Cl.[OH-].CO,OC(=O)c1cc(S(C)(=O)=O)c(Nc2ccc(S(F)(F)(F)(F)F)cc2)cc1C,r_smiles,train-group-000098955,0
train-000494776,train,Cl.CO.Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)c(S(C)(=O)=O)cc1C(=O)OC.[OH-].[Na+].O,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)c(S(C)(=O)=O)cc1C(=O)O,r_smiles,train-group-000098955,1
